id,tweet_id,"datetime","time","user_name",user_id,x,y,"raw_tweet","words","nouns","verbs","adjs"
3032,577699884750385152,"2015-03-17 14:16:00","14:16:00","koyo0506",1871369838,129.686418,33.779417,"お？","お,？","","",""
3033,577699884905553920,"2015-03-17 14:16:00","14:16:00","aki_kisara",1087896535,135.772691,34.967096,"ゆうくんやっほー","ゆう,くん,やっ,ほ,ー","ゆう,くん,ー","ほる",""
3034,577699885492797440,"2015-03-17 14:16:00","14:16:00","chamu0205",1288623020,138.573587,35.639630,"メンツ 写メ","メンツ,写,メ","メンツ,写,メ","",""
3035,577699885710884864,"2015-03-17 14:16:00","14:16:00","mainasuion7584",1200206246,141.352982,43.067131,"竹山市長は所詮、公務員市長で改革の先頭に立つ器ではなかったということです。維新の党が少数派では市政をきりもみ出来る能力がなかったのでしょう。こういう御仁は堺市議会が維新の党で締めればすぐ転びますよ。","竹山,市長,は,所詮,、,公務員,市長,で,改革,の,先頭,に,立つ,器,で,は,なかっ,た,という,こと,です,。,維新,の,党,が,少数,派,で,は,市政,を,きり,もみ,出来る,能力,が,なかっ,た,の,でしょ,う,。,こういう,御仁,は,堺,市議会,が,維新,の,党,で,締めれ,ば,すぐ,転び,ます,よ,。","竹山,市長,公務員,市長,改革,先頭,器,こと,維新,党,少数,派,市政,きり,能力,の,御仁,堺,市議会,維新,党","立つ,もむ,出来る,締める,転ぶ","ない,ない"
3036,577699886025416704,"2015-03-17 14:16:00","14:16:00","rokusuk696969",2769603776,130.920863,33.974874,"聞く顎は？？？","聞く,顎,は,？,？,？","顎","聞く",""
3037,577699886637789184,"2015-03-17 14:16:00","14:16:00","kamikaze_kyou",2297652984,136.881689,35.170660,"JRの内装って近鉄と全然ちゃうなぁ〜","JR,の,内装,って,近鉄,と,全然,ちゃう,なぁ,〜","JR,内装,近鉄","ちゃう",""
3038,577699888651096064,"2015-03-17 14:16:01","14:16:01","43sku0sob",2164902108,136.500559,36.060923,"ソフトバンクいちろーは福井の４３歳橋下徹大阪市長脅迫公務員 → ","ソフトバンク,いち,ろ,ー,は,福井,の,４,３,歳,橋下,徹,大阪,市長,脅迫,公務員,→","ソフトバンク,いち,ろ,ー,福井,４,３,歳,橋下,徹,大阪,市長,脅迫,公務員","",""
3039,577699889649324032,"2015-03-17 14:16:01","14:16:01","soul_shun",560067824,139.700543,35.692310,"そやねん‼︎今新宿だお〜(*^^*)","そ,や,ねん,‼,︎,今,新宿,だ,お,〜(*^^*)","そ,‼,新宿,〜(*^^*)","",""
3040,577699889838080000,"2015-03-17 14:16:01","14:16:01","ono1211",1303475894,140.016724,35.768939,"マックのとこ！","マック,の,とこ,！","マック,とこ","",""
3041,577699891582869506,"2015-03-17 14:16:01","14:16:01","t_misato0520",2175759020,140.125309,39.412063,"こちらこそよろしく🙆💓仲良くしてね✨","こちら,こそ,よろしく,🙆💓,仲良く,し,て,ね,✨","こちら,✨","する",""
3042,577699893134802944,"2015-03-17 14:16:02","14:16:02","ykit0605",2764759102,141.629016,42.651223,"","","","",""
3043,577699895156457472,"2015-03-17 14:16:02","14:16:02","10_969sk",323671630,139.902496,35.791103,"軽井沢までの道のり調べた。はやくいきたぃぃぃいいーーーGW死にそうw ","軽井沢,まで,の,道のり,調べ,た,。,はやく,いき,た,ぃぃぃいい,ーーー,GW,死に,そう,w","軽井沢,道のり,ぃぃぃいい,ーーー,GW,そう,w","調べる,いきる,死ぬ","はやい"
3044,577699896272138240,"2015-03-17 14:16:03","14:16:03","rad_naaaaaa",2497447057,139.868301,35.778490,"ほんとに苛々しかしないうざったい","ほんとに,苛,々,しか,し,ない,う,ざった,い","苛,ざった","する,いる",""
3045,577699901452124161,"2015-03-17 14:16:04","14:16:04","ganchangaii",3075263383,139.043634,36.434230,"そレナァ","そ,レナ,ァ","そ,レナ","",""
3046,577699902173515776,"2015-03-17 14:16:04","14:16:04","msy82511",2671398061,139.596293,35.487460,"よん！","よん,！","","よる",""
3047,577699904073527296,"2015-03-17 14:16:04","14:16:04","seiji345211",1332861198,132.771945,33.844464,"初めての海外！めっちゃ楽しかった😁まだ余韻が残っております😮とりま飛行機乗り越えれたのはデカい！！！ダイビングでゲロったのはいい思い出。みんなで瓶空けようとして同じ怪我したのもいい思い出。唐辛子でけんすけ死にかけたのもいい思い出。笑 ","初めて,の,海外,！,めっちゃ,楽しかっ,た,😁,まだ,余韻,が,残っ,て,おり,ます,😮,とり,ま,飛行機,乗り越え,れ,た,の,は,デカ,い,！,！,！,ダイビング,で,ゲロ,っ,た,の,は,いい,思い出,。,みんな,で,瓶,空けよ,う,として,同じ,怪我,し,た,の,も,いい,思い出,。,唐辛子,で,けんす,け,死にかけ,た,の,も,いい,思い出,。,笑","海外,余韻,飛行機,の,デカ,ダイビング,ゲロ,の,思い出,みんな,瓶,怪我,の,思い出,唐辛子,の,思い出,笑","残る,おる,とる,乗り越える,れる,いる,く,空ける,する,けんする,死にかける","楽しい,いい,いい,いい"
3048,577699906737033216,"2015-03-17 14:16:05","14:16:05","schumi_sugar",1241662844,128.020468,26.695960,"タコライス (@ 食と館 in Okinawa-ken) ","タコ,ライス,(@,食,と,館,in,Okinawa,-,ken,)","タコ,ライス,(@,食,館,in,Okinawa,-,ken,)","",""
3049,577699907533848576,"2015-03-17 14:16:05","14:16:05","Mofmof_grenx4n",620207919,137.769383,34.725448,"選手の名前","選手,の,名前","選手,名前","",""
3050,577699907508682752,"2015-03-17 14:16:05","14:16:05","Chi_i_",83527168,138.365689,36.859338,"長野県飯山北高等学校にタッチ！ ","長野,県,飯山,北,高等,学校,に,タッチ,！","長野,県,飯山,北,高等,学校,タッチ","",""
3051,577699908385263616,"2015-03-17 14:16:05","14:16:05","helpkanemura",351523839,135.198700,34.692630,"男2人、ＩＫＥＡで家具選びという、ゲイカップルみたいな技決めてる。 ","男,2,人,、,ＩＫＥＡ,で,家具,選び,という,、,ゲイ,カップル,みたい,な,技,決め,てる,。","男,2,人,ＩＫＥＡ,家具,選び,ゲイ,カップル,みたい,技","決める,てる",""
3052,577699910323032064,"2015-03-17 14:16:06","14:16:06","nirvana_oasis",1429459434,135.498860,34.726105,"今日いいねぇーーー！！！9,000勝ちーー財布どんどん厚くなる❤︎","今日,いい,ねぇ,ーーー,！,！,！,9,,,000,勝ち,ーー,財布,どんどん,厚く,なる,❤,︎","今日,ーーー,9,,,000,勝ち,ーー,財布,❤","なる","いい,厚い"
3053,577699910679535616,"2015-03-17 14:16:06","14:16:06","hpns_rs",2289068388,135.592826,34.637670,"なんか急にスイッチ入ってお風呂の中スポンジと歯ブラシ持って大掃除して半身浴なう🛀♡終わったら化粧して支払い行って薬局寄ってバイト(๑•̀ㅂ•́)و✧","なんか,急,に,スイッチ,入っ,て,お,風呂,の,中,スポンジ,と,歯ブラシ,持っ,て,大,掃除,し,て,半身,浴,なう,🛀,♡,終わっ,たら,化粧,し,て,支払い,行っ,て,薬局,寄っ,て,バイト,(,๑,•,̀ㅂ,•,́,),و,✧","急,スイッチ,風呂,中,スポンジ,歯ブラシ,掃除,半身,浴,♡,化粧,支払い,薬局,バイト,(,•,•,),✧","入る,持つ,する,終わる,する,行く,寄る","ない"
3054,577699912759963648,"2015-03-17 14:16:07","14:16:07","ariari_ren",2928350533,136.195371,35.978647,"近いうちに染め直す🙌笑","近い,うち,に,染め直す,🙌,笑","うち,笑","染め直す","近い"
3055,577699912910958593,"2015-03-17 14:16:07","14:16:07","8810style100",2307886818,136.833428,34.931430,"あかんまー知らん","あかん,ま,ー,知ら,ん","ー","知る",""
3056,577699913120686080,"2015-03-17 14:16:07","14:16:07","destoroy_",1399828956,135.435777,34.665886,"俺もスーツ着てくわ。","俺,も,スーツ,着,て,く,わ,。","俺,スーツ","着る,く",""
3057,577699915448512512,"2015-03-17 14:16:07","14:16:07","teraremi412",2529625682,136.879976,35.173168,"はぁ仕事頑張ろ","はぁ,仕事,頑張ろ","仕事","頑張る",""
3058,577699915649822722,"2015-03-17 14:16:07","14:16:07","tkiddaiki",604389631,135.568349,34.685440,"こんな暖い日こそみんな吉鳥でのみやろ。誰かみたいにデートしてる場合ちゃうで！ ","こんな,暖,い,日,こそ,みんな,吉,鳥,で,のみ,やろ,。,誰,か,みたい,に,デート,し,てる,場合,ちゃう,で,！","暖,日,みんな,吉,鳥,誰,みたい,デート,場合","いる,する,てる,ちゃう",""
3059,577699916308303872,"2015-03-17 14:16:07","14:16:07","minamimjd",2531857880,140.885283,38.269889,"後編のグッズ可愛すぎて！","後編,の,グッズ,可愛,すぎ,て,！","後編,グッズ","すぎる","可愛い"
3060,577699915972755457,"2015-03-17 14:16:07","14:16:07","24813a",1720759411,141.006808,38.292488,"しろちゃん小さな花(♪春)みつけたよ(  ＾∀＾)日当たり良い所で 春を見た感じかな、♪＼(^o^)／ ","しろ,ちゃん,小さな,花,(♪,春,),みつけ,た,よ,(,＾∀＾),日当たり,良い,所,で,春,を,見,た,感じ,か,な,、,♪＼(^,o,^)／","ちゃん,花,(♪,春,),(,＾∀＾),日当たり,所,春,感じ,♪＼(^,o,^)／","みつける,見る","しろい,良い"
3061,577699918170587136,"2015-03-17 14:16:08","14:16:08","hakua12",456545328,135.535093,34.781215,"クレアとコンス欲しいっすわ…","クレア,と,コンス,欲しい,っす,わ,…","クレア,コンス","","欲しい"
3062,577699917482700800,"2015-03-17 14:16:08","14:16:08","ymk122_5",3064192004,130.572518,31.650375,"マイハウスにあいっちがきたよ✨やっぱ安定のあいっちだ〜笑😑😑💓 ","マイ,ハウス,に,あ,いっち,が,き,た,よ,✨,やっぱ,安定,の,あ,いっち,だ,〜,笑,😑😑💓","マイ,ハウス,いっち,✨,安定,いっち,笑","くる",""
3063,577699918803902464,"2015-03-17 14:16:08","14:16:08","__yoshitai",1727020327,141.965467,39.650094,"まずさ、謝ってよ。","まず,さ,、,謝っ,て,よ,。","さ","謝る","まずい"
3064,577699919324016640,"2015-03-17 14:16:08","14:16:08","hiroscofield",108790812,137.734444,34.703611,"半年ぶりの浜松。 @ Hamamatsu Station ","半年,ぶり,の,浜松,。,@,Hamamatsu,Station","半年,ぶり,浜松,@,Hamamatsu,Station","",""
3065,577699919399530496,"2015-03-17 14:16:08","14:16:08","E_NI_g_19",1919408172,137.091912,35.364440,"そーなんです！","そ,ー,な,ん,です,！","そ,ー,ん","",""
3066,577699919818960896,"2015-03-17 14:16:08","14:16:08","kamikaze_kyou",2297652984,136.881689,35.170660,"てゆうか、イヤホン外しておこ。","て,ゆう,か,、,イヤ,ホン,外し,て,おこ,。","イヤ,ホン","ゆう,外す,おく",""
3067,577699921735741440,"2015-03-17 14:16:09","14:16:09","Tetsupoooooon",2591412042,139.772595,35.703086,"秋葉ってふつうに電マを電気屋で置いてるねんな(笑)","秋葉,って,ふつう,に,電,マ,を,電気,屋,で,置い,てる,ねん,な,(,笑,)","秋葉,ふつう,電,マ,電気,屋,(,笑,)","置く,てる",""
3068,577699922402652160,"2015-03-17 14:16:09","14:16:09","Sumire_15",717646435,133.804191,34.459477,"某弐寺動画に出てくる経験者さんのクプロに似せました ","某,弐寺,動画,に,出,て,くる,経験,者,さん,の,クプロ,に,似せ,まし,た","弐寺,動画,経験,者,さん,クプロ","出る,くる,似せる",""
3069,577699925628076032,"2015-03-17 14:16:10","14:16:10","yuuki19990815",2325441859,135.606085,34.633446,"ソロモンの偽証今からみるーー！","ソロモン,の,偽証,今,から,みる,ーー,！","ソロモン,偽証,今,ーー","みる",""
3070,577699925762281472,"2015-03-17 14:16:10","14:16:10","HITYORI_15",1521970314,139.887262,35.623713,"センターオブジアース詰み","センターオブジアース,詰み","センターオブジアース,詰み","",""
3071,577699925732958208,"2015-03-17 14:16:10","14:16:10","Shuto0217",1338940260,139.906499,35.667644,"おれもです笑","おれ,も,です,笑","おれ,笑","",""
3072,577699928119488513,"2015-03-17 14:16:10","14:16:10","hi_karn",2745503089,139.870537,35.673058,"暑すぎ息できない笑","暑,すぎ,息,でき,ない,笑","息,笑","すぎる,できる","暑い"
3073,577699928278896640,"2015-03-17 14:16:10","14:16:10","apphonsen",2260469708,137.166497,34.926375,"私もかな……なんも考えないで時間がたつのが好き","私,も,か,な,…,…,なん,も,考え,ない,で,時間,が,たつ,の,が,好き","私,なん,時間,の,好き","考える,たつ",""
3074,577699927796514816,"2015-03-17 14:16:10","14:16:10","Kohki200038",2696603604,133.954141,34.640256,"ハーレム過ぎだよねーw","ハーレム,過ぎ,だ,よ,ねー,w","ハーレム,過ぎ,w","",""
3075,577699929130336256,"2015-03-17 14:16:10","14:16:10","yuyuyui1128",2385268460,139.702940,35.689034,"おっけ！見よ見よ💗","おっ,け,！,見よ,見よ,💗","","見る,見る",""
3076,577699930015330304,"2015-03-17 14:16:11","14:16:11","mihichan0310",1338873726,135.508612,34.649547,"通天閣*(^o^)/*","通天閣,*(^,o,^)/*","通天閣,*(^,o,^)/*","",""
3077,577699931235840000,"2015-03-17 14:16:11","14:16:11","RegretNo",470187143,130.411819,33.582278,"4時間くらいやってくれませんかね(^_^;)少し休憩挟んで…次はzeppじゃなくなるかもですね(&gt;_&lt;)","4,時間,くらい,やっ,て,くれ,ませ,ん,か,ね,(^_^;),少し,休憩,挟ん,で,…,次,は,zepp,じゃ,なく,なる,かも,です,ね,(&,gt,;_&,lt,;)","4,時間,(^_^;),休憩,次,zepp,(&,gt,;_&,lt,;)","やる,くれる,挟む,なる",""
3078,577699932494172160,"2015-03-17 14:16:11","14:16:11","Ryooosukee_k",2837076751,135.358203,34.742614,"俺ももー帰るでー♡","俺,も,も,ー,帰る,で,ー,♡","俺,ー,ー,♡","帰る",""
3079,577699932506734592,"2015-03-17 14:16:11","14:16:11","t27c8767d9m3psg",604287906,139.898296,35.421480,"ホテル三日月なつかし！ ","ホテル,三,日月,なつかし,！","ホテル,三,日月","","なつかしい"
3080,577699935132356608,"2015-03-17 14:16:12","14:16:12","xo914xx",2988715374,137.204239,35.076240,"寒い時期に水何回もかけてくるのわほんっとイヤだけどガラス突き破ってごめんなさい。","寒い,時期,に,水,何,回,も,かけ,て,くる,の,わ,ほん,っと,イヤ,だ,けど,ガラス,突き破っ,て,ごめんなさい,。","時期,水,何,回,の,ほん,イヤ,ガラス","かける,くる,突き破る","寒い"
3081,577699938139701248,"2015-03-17 14:16:13","14:16:13","genyaiemen",3012179672,135.435169,34.665876,"充電がー","充電,が,ー","充電,ー","",""
3082,577699938567499776,"2015-03-17 14:16:13","14:16:13","Rad8905",539343531,130.464388,33.054685,"今日 バイト寝坊してしまった…(´Д` )けどオーナー爆笑で終わってよかったよかった👍笑部活現役の頃は、奴に怒られてんだよねーよかったよかった笑","今日,バイト,寝坊,し,て,しまっ,た,…,(´,Д,`,),けど,オーナー,爆笑,で,終わっ,て,よかっ,た,よかっ,た,👍,笑,部活,現役,の,頃,は,、,奴,に,怒ら,れ,て,ん,だ,よ,ねー,よかっ,た,よかっ,た,笑","今日,バイト,寝坊,(´,Д,`,),オーナー,爆笑,笑,部活,現役,頃,奴,ん,笑","する,しまう,終わる,怒る,れる","よい,よい,よい,よい"
3083,577699938663976960,"2015-03-17 14:16:13","14:16:13","ninonatsu617",3063999560,137.409743,35.448413,"ありがとっ(●´ω`●)がんばるよっ","あり,が,とっ,(●´,ω,`●),がんばる,よっ","(●´,`●)","ある,とる,がんばる,よる",""
3084,577699938370392064,"2015-03-17 14:16:13","14:16:13","NaoKn10",745454492,139.765489,35.682305,"卒業ぶりのゆいぴ😆💕💕まじおもろかった（笑）お昼はかごんま料理のおみせ*(^o^)/*色々サービスつけてくれたのに、店長さんが奢ってくれた😭ほんと暖かい😭✨短かったけど語れて満足💕 ","卒業,ぶり,の,ゆい,ぴ,😆💕💕,まじ,おもろかっ,た,（,笑,）,お昼,は,かご,ん,ま,料理,の,お,みせ,*(^,o,^)/*,色,々,サービス,つけ,て,くれ,た,のに,、,店長,さん,が,奢っ,て,くれ,た,😭,ほんと,暖かい,😭,✨,短かっ,た,けど,語れ,て,満足,💕","卒業,ぶり,ぴ,まじ,笑,お昼,料理,*(^,o,^)/*,色,サービス,店長,さん,✨,満足","ゆう,かぐ,みせる,つける,くれる,奢る,くれる,語れる","おもろい,暖かい,短い"
3085,577699939616047105,"2015-03-17 14:16:13","14:16:13","ReRi208ak",2706046963,141.628455,42.832933,"ツタヤでみましたよ！","ツタヤ,で,み,まし,た,よ,！","ツタヤ","みる",""
3086,577699943021875200,"2015-03-17 14:16:14","14:16:14","Kamimura0225",2510589258,139.677806,35.808014,"買った(^-^)V ","買っ,た,(^-^),V","(^-^),V","買う",""
3087,577699944208859136,"2015-03-17 14:16:14","14:16:14","kote331_ryou212",1279219538,135.567293,34.846364,"会えるからw","会える,から,w","w","会える",""
3088,577699945450373120,"2015-03-17 14:16:14","14:16:14","shogadiet",372724809,139.647139,35.700230,"モンストも最近まんねりだし、新しいの探さないとなー","モン,スト,も,最近,ま,ん,ねり,だし,、,新しい,の,探さ,ない,と,なー","モン,スト,最近,ん,の","ねる,だす,探す","新しい"
3089,577699945425162241,"2015-03-17 14:16:14","14:16:14","H08191",2949216164,125.288273,24.792696,"片付け進まずいらいらないからいらいら牛乳のんでもいらいら","片付け,進ま,ず,いらいら,ない,から,いらいら,牛乳,の,ん,で,も,いらいら","片付け,牛乳,ん,いらいら","進む","ない"
3090,577699946624749569,"2015-03-17 14:16:15","14:16:15","9yuya_c",113595544,135.772691,34.967096,"顔増えたなぁ","顔,増え,た,なぁ","顔","増える",""
3091,577699947379707904,"2015-03-17 14:16:15","14:16:15","GbgB38",1916445342,130.535766,33.422549,"寄生獣考えさせられる人間おらんがましやなか？","寄生,獣,考え,させ,られる,人間,お,らん,が,まし,や,なか,？","寄生,獣,人間,らん,まし,なか","考える,させる,られる",""
3092,577699948545732609,"2015-03-17 14:16:15","14:16:15","sai_h",81136886,139.733459,35.704086,"かもめブックスにタッチ！ ","かもめ,ブックス,に,タッチ,！","かもめ,ブックス,タッチ","",""
3093,577699949602729984,"2015-03-17 14:16:15","14:16:15","kokos227",1975990291,139.598172,35.438079,"凛太郎さん、こんにちは。ナイスランです！今日は走ると暑いくらいですね！お疲れ様でした〜(^o^)/","凛,太郎,さん,、,こんにちは,。,ナイス,ラン,です,！,今日,は,走る,と,暑い,くらい,です,ね,！,お疲れ様,でし,た,〜,(^,o,^)/","凛,太郎,さん,ナイス,ラン,今日,(^,o,^)/","走る","暑い"
3094,577699949485297664,"2015-03-17 14:16:15","14:16:15","y_kTm0718",1215107954,141.358932,43.058342,"札幌まで来てポケモンセンター ","札幌,まで,来,て,ポケモンセンター","札幌,ポケモンセンター","来る",""
3095,577699951423057921,"2015-03-17 14:16:16","14:16:16","nozm3821",1200587946,140.896066,38.164417,"ごめんごめん、ちゃんと認識できなかったみたい。疲れ目かな。笑","ごめん,ごめん,、,ちゃんと,認識,でき,なかっ,た,みたい,。,疲れ,目,か,な,。,笑","認識,みたい,疲れ,目,笑","できる",""
3096,577699953117532160,"2015-03-17 14:16:16","14:16:16","hi1234567216548",2881806564,135.186302,34.036065,"もーむりうざしねよ笑なぞやろそこまでするかうっとしよしね","も,ー,むりうざしねよ,笑,なぞ,やろ,そこ,まで,する,か,うっ,と,し,よし,ね","ー,むりうざしねよ,笑,なぞ,そこ","する,うつ,する","よい"
3097,577699955650875394,"2015-03-17 14:16:17","14:16:17","Otageybaka2nd",2184737204,139.074045,35.331827,"ヨッシャ行くぞぉ～！(笑)","ヨッシャ,行く,ぞ,ぉ,～！(,笑,)","ヨッシャ,ぉ,～！(,笑,)","行く",""
3098,577699956313620480,"2015-03-17 14:16:17","14:16:17","tttbrother",1318246364,139.971194,35.862190,"あー！","あー,！","","",""
3099,577699958326849536,"2015-03-17 14:16:17","14:16:17","PerroristInside",736078555,139.733069,35.708206,"『現在サービス検討中』とだけ告知している、別々のタイミングで契約したみおSIMの契約を束ねてパケット量をシェアできるようになるとかならないとかいう話に期待してたりします。Vita3Gと車載タブのパケットは殆ど捨ててるようなもんなのでこれをスマホで使えたら嬉しい。","『,現在,サービス,検討,中,』,と,だけ,告知,し,て,いる,、,別々,の,タイミング,で,契約,し,た,み,お,SIM,の,契約,を,束ね,て,パケット,量,を,シェア,できる,よう,に,なる,とか,なら,ない,とかいう,話,に,期待,し,て,たり,し,ます,。,Vita,3,G,と,車載,タブ,の,パケット,は,殆ど,捨て,てる,よう,な,もん,な,ので,これ,を,スマ,ホ,で,使え,たら,嬉しい,。","現在,サービス,検討,中,告知,別々,タイミング,契約,SIM,契約,パケット,量,シェア,よう,話,期待,Vita,3,G,車載,タブ,パケット,よう,もん,これ,スマ,ホ","する,いる,する,束ねる,できる,なる,なる,する,する,捨てる,てる,使える","嬉しい"
3100,577699960038121472,"2015-03-17 14:16:18","14:16:18","kamikaze_kyou",2297652984,136.881689,35.170660,"いつでも人に聞けるように。","いつ,でも,人,に,聞ける,よう,に,。","いつ,人,よう","聞ける",""
3101,577699961199955969,"2015-03-17 14:16:18","14:16:18","0409Takaya",2521832754,133.936668,34.250507,"浜なうw","浜,なう,w","浜","","ない"
3102,577699961460027392,"2015-03-17 14:16:18","14:16:18","araraurara55",2853594710,136.175234,35.907870,"お疲れ様でした！週明けの透析はつかれたでしょう？私は相変わらず朝はダラダラ(^◇^;)〜やっといまくらいからエンジンかかる感じです〜","お疲れ様,でし,た,！,週,明け,の,透析,は,つか,れ,た,でしょ,う,？,私,は,相変わらず,朝,は,ダラダラ,(^◇^;)〜,やっと,いま,くらい,から,エンジン,かかる,感じ,です,〜","週,明け,透析,私,朝,(^◇^;)〜,いま,エンジン,感じ","つく,れる,かかる",""
3103,577699962315657216,"2015-03-17 14:16:18","14:16:18","reysolsol",632757563,139.605003,35.640708,"有吉のツイートみてみ","有吉,の,ツイート,み,て,み","有吉,ツイート","みる,みる",""
3104,577699964286939137,"2015-03-17 14:16:19","14:16:19","cookbo2",2592741174,137.817642,35.441830,"天竜峡","天竜峡","天竜峡","",""
3105,577699965918580736,"2015-03-17 14:16:19","14:16:19","nattyan06",943282010,135.528883,34.634452,"生で見てほんまに思った！伝えてて〜♡笑","生,で,見,て,ほんま,に,思っ,た,！,伝え,て,て,〜,♡,笑","生,ほんま,♡,笑","見る,思う,伝える,てる",""
3106,577699967000707072,"2015-03-17 14:16:19","14:16:19","y0509_t",535296194,139.715041,35.562871,"昨日のpizzaまいうまだったなぁー(´･_･`) ","昨日,の,pizza,まい,うま,だっ,た,なぁー,(´･_･`)","昨日,pizza,(´･_･`)","","うまい"
3107,577699969764737024,"2015-03-17 14:16:20","14:16:20","1202Tota",3075475328,135.005575,34.670468,"や、ゴメンなさい、思いっきり忘れてた。木曜持って行きますm(_ _)m","や,、,ゴメン,な,さい,、,思いっきり,忘れ,て,た,。,木曜,持っ,て,行き,ます,m,(_,_),m","ゴメン,さい,木曜,m,(_,_),m","忘れる,てる,持つ,行く",""
3108,577699970893025280,"2015-03-17 14:16:20","14:16:20","na___an",135780153,132.845903,34.817495,"うちの旦那くんはホワイトデー忘れてるみたい(ｰ ｰ;)で、うちも今日まで自分がお返しもらう立場って事忘れてた（笑）","うち,の,旦那,くん,は,ホワイト,デー,忘れ,てる,みたい,(,ｰ,ｰ,;),で,、,うち,も,今日,まで,自分,が,お返し,もらう,立場,って,事,忘れ,て,た,（,笑,）","うち,旦那,くん,ホワイト,デー,みたい,(,ｰ,ｰ,;),うち,今日,自分,お返し,立場,事,笑","忘れる,てる,もらう,忘れる,てる",""
3109,577699972122030080,"2015-03-17 14:16:21","14:16:21","namizoooou",380978875,139.758275,35.671831,"二十歳までお肉が食べられなかったのがうそのよう。。 @ 帝国ホテル 嘉門 ","二,十,歳,まで,お,肉,が,食べ,られ,なかっ,た,の,が,うそ,の,よう,。,。,@,帝国ホテル,嘉門","二,十,歳,肉,の,うそ,よう,@,帝国ホテル,嘉門","食べる,られる",""
3110,577699973719924737,"2015-03-17 14:16:21","14:16:21","hanepyon__",2202793896,139.605420,35.869892,"え、ぐでたまの着せ替え...🙈💕ほしい。とってもほしい。","え,、,ぐでたまの,着せ,替え,...,🙈💕,ほしい,。,とっても,ほしい,。","ぐでたまの,...","着せる,替える","ほしい,ほしい"
3111,577699974256832512,"2015-03-17 14:16:21","14:16:21","MiyubuuYsd",1572102470,135.195837,34.691649,"脱毛終わり今からりおと三ノ宮〜😎三ノ宮おる人〜？🙆🙆","脱毛,終わり,今,からり,おと,三ノ宮,〜,😎,三ノ宮,おる,人,〜,？,🙆🙆","脱毛,今,おと,三ノ宮,三ノ宮,人","終わる,おる",""
3112,577699976408535040,"2015-03-17 14:16:22","14:16:22","310kanami824",2994304410,135.367183,34.464527,"ストロボやばいいにやけとまらんきゅんきゅんやばい","ストロボ,や,ば,いい,にやけ,とまら,ん,き,ゅんきゅんやばい","ストロボ,ゅんきゅんやばい","にやける,とまる","いい"
3113,577699976500748288,"2015-03-17 14:16:22","14:16:22","mma080324",2401043287,131.672306,33.174750,"うおみさっさと承認せんかい","う,お,み,さっさと,承認,せ,ん,かい","承認","みる,する",""
3114,577699978564407296,"2015-03-17 14:16:22","14:16:22","BR_CALL",2295054110,139.702621,35.689106,"【LIVE】3/17 新宿アンチノックRISE UP AGAINSTWorld of Rise / DEADLY PILES / Several Calamities /DELTA CHOR /The Bullets Fly/ BRANDCALL","【,LIVE,】,3,/,17,新宿,アンチ,ノック,RISE,UP,AGAINSTWorld,of,Rise,/,DEADLY,PILES,/,Several,Calamities,/,DELTA,CHOR,/,The,Bullets,Fly,/,BRANDCALL","LIVE,3,/,17,新宿,ノック,RISE,UP,AGAINSTWorld,of,Rise,/,DEADLY,PILES,/,Several,Calamities,/,DELTA,CHOR,/,The,Bullets,Fly,/,BRANDCALL","",""
3115,577699979872972800,"2015-03-17 14:16:23","14:16:23","yohei2127",1526195276,139.077592,35.101082,"麻酔がなかなか効かない…よくやるは","麻酔,が,なかなか,効か,ない,…,よく,やる,は","麻酔","効く,やる",""
3116,577699981458427904,"2015-03-17 14:16:23","14:16:23","0119kmkoukiJudo",2290529078,139.906127,35.339998,"◯◯だから余計あついっしょ笑","◯◯,だ,から,余計,あつい,っしょ,笑","◯◯,笑","","あつい"
3117,577699981869461504,"2015-03-17 14:16:23","14:16:23","exile_kaito",2274548270,139.293084,36.194447,"久々けんしん😁 ","久々,けんし,ん,😁","久々","けんする",""
3118,577699983589134336,"2015-03-17 14:16:23","14:16:23","adachidesuga1",2397522260,133.355237,35.455781,"ギョロめ笑","ギョロ,め,笑","ギョロ,め,笑","",""
3119,577699983975051264,"2015-03-17 14:16:23","14:16:23","bonjin_yuto3",1069350906,135.332417,35.435532,"うちの近所バザールにしかエビ中サブレなさそうなんでみんな買わないこと願う理由:シークレットパッケージがあるから","うち,の,近所,バザール,に,しか,エビ,中,サブ,レ,な,さ,そう,な,んで,みんな,買わ,ない,こと,願う,理由,:,シークレットパッケージ,が,ある,から","うち,近所,バザール,エビ,中,サブ,レ,さ,そう,みんな,こと,理由,:,シークレットパッケージ","買う,願う,ある","ない"
3120,577699985988304897,"2015-03-17 14:16:24","14:16:24","wjy7k1",144427071,139.389206,35.719695,"いいじゃないの、一晩くらい夫婦喧嘩、犬に食わせられ、 ","いい,じゃ,ない,の,、,一,晩,くらい,夫婦,喧嘩,、,犬,に,食わせ,られ,、","一,晩,夫婦,喧嘩,犬","食わせる,られる","いい"
